# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
      1645   -1.0553358007e+01    3.2167346116e-01    6.1027780985e+01    6.1000000000e+01    0.0000000000e+00   -1.0480052649e+01    9.9325022823e-01    1.0000000000e+00
      1646   -1.0486870536e+01    4.1730533152e-01    6.1011922448e+01    6.1000000000e+01    0.0000000000e+00   -1.0480118740e+01    9.8930829639e-01    1.0000000000e+00
      1647   -1.0492944603e+01    3.6918674434e-01    6.1002789694e+01    6.1000000000e+01    0.0000000000e+00   -1.0479833299e+01    9.9251706890e-01    1.0000000000e+00
      1648   -1.0567916708e+01    3.0903220906e-01    6.1015177073e+01    6.1000000000e+01    0.0000000000e+00   -1.0479661884e+01    9.9548658950e-01    1.0000000000e+00
      1649   -1.0553735066e+01    3.4597223869e-01    6.1024375037e+01    6.1000000000e+01    0.0000000000e+00   -1.0479890123e+01    9.9517835709e-01    1.0000000000e+00
      1650   -1.0601180298e+01    4.2571791721e-01    6.1029372196e+01    6.1000000000e+01    0.0000000000e+00   -1.0480057164e+01    9.9257554207e-01    1.0000000000e+00
      1651   -1.0594380759e+01    8.8648507230e-01    6.1035374860e+01    6.1000000000e+01    0.0000000000e+00   -1.0480184965e+01    1.0000000000e+00    1.0000000000e+00
      1652   -1.0520316409e+01    3.1103498525e-01    6.1022990076e+01    6.1000000000e+01    0.0000000000e+00   -1.0480324933e+01    9.9183201904e-01    1.0000000000e+00
      1653   -1.0569001996e+01    4.4554278674e-01    6.2024832512e+01    6.2000000000e+01    0.0000000000e+00   -1.0480117361e+01    1.0000000000e+00    1.0000000000e+00
      1654   -1.0624901699e+01    6.7318800658e-01    6.2030701484e+01    6.2000000000e+01    0.0000000000e+00   -1.0496427229e+01    9.8653628310e-01    1.0000000000e+00
      1655   -1.0804457403e+01    2.0821854805e+00    6.2065325873e+01    6.2000000000e+01    0.0000000000e+00   -1.0496582362e+01    9.9567641676e-01    1.0000000000e+00
      1656   -1.0701792763e+01    1.0564229213e+00    6.2076473729e+01    6.2000000000e+01    0.0000000000e+00   -1.0497312630e+01    1.0000000000e+00    1.0000000000e+00
      1657   -1.0689837136e+01    6.3021466407e-01    6.3062763000e+01    6.3000000000e+01    0.0000000000e+00   -1.0497600371e+01    1.0000000000e+00    1.0000000000e+00
      1658   -1.0602163066e+01    4.8202977279e-01    6.3041122086e+01    6.3000000000e+01    0.0000000000e+00   -1.0513464340e+01    1.0000000000e+00    1.0000000000e+00
      1659   -1.0607101725e+01    3.9458759188e-01    6.3028360195e+01    6.3000000000e+01    0.0000000000e+00   -1.0513167074e+01    9.9617123414e-01    1.0000000000e+00
      1660   -1.0540584330e+01    3.5615611387e-01    6.3018793141e+01    6.3000000000e+01    0.0000000000e+00   -1.0513013585e+01    9.9542612751e-01    1.0000000000e+00
      1661   -1.0547850538e+01    2.1314197707e-01    6.3009600470e+01    6.3000000000e+01    0.0000000000e+00   -1.0512869401e+01    1.0000000000e+00    1.0000000000e+00
      1662   -1.0648610909e+01    2.9576437303e-01    6.3026650819e+01    6.3000000000e+01    0.0000000000e+00   -1.0512735635e+01    9.9600485327e-01    1.0000000000e+00
      1663   -1.0641062919e+01    5.3641990160e-01    6.3041167059e+01    6.3000000000e+01    0.0000000000e+00   -1.0513080766e+01    9.8495335070e-01    1.0000000000e+00
      1664   -1.0616391087e+01    3.5154089371e-01    6.3035970911e+01    6.3000000000e+01    0.0000000000e+00   -1.0513380858e+01    1.0000000000e+00    1.0000000000e+00
      1665   -1.0641075564e+01    3.7883119689e-01    6.3035927908e+01    6.3000000000e+01    0.0000000000e+00   -1.0513352867e+01    9.9863525440e-01    1.0000000000e+00
      1666   -1.0507324921e+01    2.4230217295e-01    6.3018851884e+01    6.3000000000e+01    0.0000000000e+00   -1.0513421829e+01    1.0000000000e+00    1.0000000000e+00
      1667   -1.0488236522e+01    2.6466683410e-01    6.2995008982e+01    6.3000000000e+01    0.0000000000e+00   -1.0513137742e+01    9.9134405403e-01    1.0000000000e+00
      1668   -1.0557496813e+01    1.6399644829e-01    6.4004401179e+01    6.4000000000e+01    0.0000000000e+00   -1.0512734386e+01    9.9572508088e-01    1.0000000000e+00
      1669   -1.0534170293e+01    1.9733884432e-01    6.4005339715e+01    6.4000000000e+01    0.0000000000e+00   -1.0528648607e+01    1.0000000000e+00    1.0000000000e+00
      1670   -1.0581994103e+01    2.2942254831e-01    6.4009243306e+01    6.4000000000e+01    0.0000000000e+00   -1.0528666721e+01    9.9687518356e-01    1.0000000000e+00
      1671   -1.0552182448e+01    3.0952668453e-01    6.4012051103e+01    6.4000000000e+01    0.0000000000e+00   -1.0528760657e+01    1.0000000000e+00    1.0000000000e+00
      1672   -1.0535350255e+01    3.3311683968e-01    6.4004565333e+01    6.4000000000e+01    0.0000000000e+00   -1.0528819051e+01    9.9855892232e-01    1.0000000000e+00
      1673   -1.0524736215e+01    3.2325497985e-01    6.4000186831e+01    6.4000000000e+01    0.0000000000e+00   -1.0528706241e+01    1.0000000000e+00    1.0000000000e+00
      1674   -1.0492581069e+01    3.3872009066e-01    6.3993386398e+01    6.4000000000e+01    0.0000000000e+00   -1.0528635429e+01    9.9745665815e-01    1.0000000000e+00
      1675   -1.0548652490e+01    2.7452231775e-01    6.3997247166e+01    6.4000000000e+01    0.0000000000e+00   -1.0528506981e+01    1.0000000000e+00    1.0000000000e+00
      1676   -1.0469821640e+01    2.7228774602e-01    6.3993632562e+01    6.4000000000e+01    0.0000000000e+00   -1.0528579636e+01    1.0000000000e+00    1.0000000000e+00
      1677   -1.0522909711e+01    4.0508933623e-01    6.5992209251e+01    6.6000000000e+01    0.0000000000e+00   -1.0528487013e+01    9.9838941287e-01    1.0000000000e+00
      1678   -1.0549170692e+01    3.9233375378e-01    6.5992116208e+01    6.6000000000e+01    0.0000000000e+00   -1.0559236632e+01    1.0000000000e+00    1.0000000000e+00
      1679   -1.0561723326e+01    4.7132477457e-01    6.5998426397e+01    6.6000000000e+01    0.0000000000e+00   -1.0559247861e+01    1.0000000000e+00    1.0000000000e+00
      1680   -1.0507857076e+01    4.1985822129e-01    6.5991589626e+01    6.6000000000e+01    0.0000000000e+00   -1.0559363800e+01    9.9565885379e-01    1.0000000000e+00
      1681   -1.0508202873e+01    4.0364955729e-01    6.5982830068e+01    6.6000000000e+01    0.0000000000e+00   -1.0559247477e+01    9.9208722177e-01    1.0000000000e+00
      1682   -1.0571712000e+01    7.8617270201e-01    6.5993309987e+01    6.6000000000e+01    0.0000000000e+00   -1.0559102231e+01    1.0000000000e+00    1.0000000000e+00
      1683   -1.0535109028e+01    4.7938841091e-01    6.5997618337e+01    6.6000000000e+01    0.0000000000e+00   -1.0559287452e+01    9.9792589046e-01    1.0000000000e+00
      1684   -1.0518031245e+01    6.9841503200e-01    6.5988745887e+01    6.6000000000e+01    0.0000000000e+00   -1.0559356708e+01    9.8935177103e-01    1.0000000000e+00
      1685   -1.0484262185e+01    3.6909425818e-01    6.5980478741e+01    6.6000000000e+01    0.0000000000e+00   -1.0559215786e+01    9.9467284306e-01    1.0000000000e+00
      1686   -1.0421994529e+01    3.4053015372e-01    6.5964867261e+01    6.6000000000e+01    0.0000000000e+00   -1.0559063386e+01    9.9567501119e-01    1.0000000000e+00
      1687   -1.0383605350e+01    3.6146941012e-01    6.5948467629e+01    6.6000000000e+01    0.0000000000e+00   -1.0558761636e+01    1.0000000000e+00    1.0000000000e+00
      1688   -1.0400009648e+01    3.8745086327e-01    6.5944950316e+01    6.6000000000e+01    0.0000000000e+00   -1.0558424521e+01    9.9095521088e-01    1.0000000000e+00
      1689   -1.0453860032e+01    3.1666187476e-01    6.5956536665e+01    6.6000000000e+01    0.0000000000e+00   -1.0558292830e+01    9.9547580676e-01    1.0000000000e+00
      1690   -1.0468158637e+01    5.0628985840e-01    6.5967677722e+01    6.6000000000e+01    0.0000000000e+00   -1.0558423088e+01    9.9603499576e-01    1.0000000000e+00
      1691   -1.0512861688e+01    3.0721737111e-01    6.5977319055e+01    6.6000000000e+01    0.0000000000e+00   -1.0558555334e+01    1.0000000000e+00    1.0000000000e+00
      1692   -1.0487205406e+01    2.7872902674e-01    6.5980469435e+01    6.6000000000e+01    0.0000000000e+00   -1.0558692089e+01    1.0000000000e+00    1.0000000000e+00
      1693   -1.0452577090e+01    2.6813181206e-01    6.5970584353e+01    6.6000000000e+01    0.0000000000e+00   -1.0558714848e+01    9.8846275688e-01    9.8484848485e-01
      1694   -1.0455856513e+01    2.5130958011e-01    6.4968062734e+01    6.5000000000e+01    0.0000000000e+00   -1.0558518995e+01    9.9642001205e-01    1.0000000000e+00
      1695   -1.0452603135e+01    5.2319897816e-01    6.5972230393e+01    6.6000000000e+01    0.0000000000e+00   -1.0543161877e+01    9.9439122929e-01    1.0000000000e+00
      1696   -1.0484184258e+01    5.2431322153e-01    6.5970052800e+01    6.6000000000e+01    0.0000000000e+00   -1.0558454075e+01    9.9696585113e-01    1.0000000000e+00
      1697   -1.0511754373e+01    4.9675888481e-01    6.5979726976e+01    6.6000000000e+01    0.0000000000e+00   -1.0558394401e+01    9.8913759482e-01    1.0000000000e+00
      1698   -1.0540123272e+01    4.6506228078e-01    6.5988900589e+01    6.6000000000e+01    0.0000000000e+00   -1.0558531131e+01    9.9501552332e-01    1.0000000000e+00
      1699   -1.0577396487e+01    3.2774495700e-01    6.5999696992e+01    6.6000000000e+01    0.0000000000e+00   -1.0558677470e+01    9.8921935607e-01    1.0000000000e+00
      1700   -1.0628338197e+01    3.0100803278e-01    6.6014211819e+01    6.6000000000e+01    0.0000000000e+00   -1.0558870958e+01    9.9546881148e-01    1.0000000000e+00
      1701   -1.0626717690e+01    2.8160943890e-01    6.6022257803e+01    6.6000000000e+01    0.0000000000e+00   -1.0559151568e+01    1.0000000000e+00    1.0000000000e+00
      1702   -1.0625725982e+01    2.5191530043e-01    6.6021788140e+01    6.6000000000e+01    0.0000000000e+00   -1.0559333100e+01    1.0000000000e+00    1.0000000000e+00
      1703   -1.0532076378e+01    2.9244511325e-01    6.7006739178e+01    6.7000000000e+01    0.0000000000e+00   -1.0559384971e+01    9.9830879042e-01    1.0000000000e+00
      1704   -1.0502074341e+01    2.6049395958e-01    6.6980720085e+01    6.7000000000e+01    0.0000000000e+00   -1.0574195652e+01    9.9786978975e-01    1.0000000000e+00
      1705   -1.0531913256e+01    3.3829224837e-01    6.6980820412e+01    6.7000000000e+01    0.0000000000e+00   -1.0573791434e+01    9.9391353919e-01    1.0000000000e+00
      1706   -1.0482061078e+01    2.7625214084e-01    6.6977468129e+01    6.7000000000e+01    0.0000000000e+00   -1.0573795132e+01    1.0000000000e+00    9.8507462687e-01
      1707   -1.0479127541e+01    2.8751963280e-01    6.5970460983e+01    6.6000000000e+01    0.0000000000e+00   -1.0573717194e+01    9.8902026600e-01    1.0000000000e+00
      1708   -1.0489468556e+01    2.7511143351e-01    6.5975373293e+01    6.6000000000e+01    0.0000000000e+00   -1.0558538385e+01    1.0000000000e+00    1.0000000000e+00
      1709   -1.0459531494e+01    2.4701398737e-01    6.5972144672e+01    6.6000000000e+01    0.0000000000e+00   -1.0558589489e+01    9.9961149190e-01    1.0000000000e+00
      1710   -1.0453922919e+01    2.2295895392e-01    6.5966355449e+01    6.6000000000e+01    0.0000000000e+00   -1.0558499190e+01    9.9694149406e-01    1.0000000000e+00
      1711   -1.0495010997e+01    2.9398758858e-01    6.6973311964e+01    6.7000000000e+01    0.0000000000e+00   -1.0558366746e+01    9.9388750480e-01    1.0000000000e+00
      1712   -1.0504816054e+01    3.2912668648e-01    6.6975216758e+01    6.7000000000e+01    0.0000000000e+00   -1.0573496198e+01    9.9425611855e-01    1.0000000000e+00
      1713   -1.0428666045e+01    4.0617175805e-01    6.6964107610e+01    6.7000000000e+01    0.0000000000e+00   -1.0573510647e+01    9.9074694032e-01    1.0000000000e+00
      1714   -1.0499669876e+01    2.7647639523e-01    6.6963323255e+01    6.7000000000e+01    0.0000000000e+00   -1.0573285025e+01    1.0000000000e+00    1.0000000000e+00
      1715   -1.0559598781e+01    2.3718552258e-01    6.6985209570e+01    6.7000000000e+01    0.0000000000e+00   -1.0573256290e+01    9.8292578165e-01    1.0000000000e+00
      1716   -1.0544628834e+01    3.0324066096e-01    6.6992634162e+01    6.7000000000e+01    0.0000000000e+00   -1.0573602047e+01    1.0000000000e+00    1.0000000000e+00
      1717   -1.0547881881e+01    2.9505172642e-01    6.6990630328e+01    6.7000000000e+01    0.0000000000e+00   -1.0573722848e+01    9.9752454787e-01    1.0000000000e+00
      1718   -1.0483859378e+01    4.3712862397e-01    6.6980438912e+01    6.7000000000e+01    0.0000000000e+00   -1.0573704842e+01    9.9745956768e-01    1.0000000000e+00
      1719   -1.0571270104e+01    6.5898083784e-01    6.6984307687e+01    6.7000000000e+01    0.0000000000e+00   -1.0573526230e+01    9.9177080964e-01    1.0000000000e+00
      1720   -1.0570682171e+01    3.1754628126e-01    6.6998733306e+01    6.7000000000e+01    0.0000000000e+00   -1.0573609893e+01    9.9840408440e-01    1.0000000000e+00
      1721   -1.0566878296e+01    2.9079643220e-01    6.6998063861e+01    6.7000000000e+01    0.0000000000e+00   -1.0573850750e+01    9.8898548525e-01    9.8507462687e-01
      1722   -1.0528708078e+01    1.7584447359e-01    6.5992259989e+01    6.6000000000e+01    0.0000000000e+00   -1.0573863975e+01    1.0000000000e+00    1.0000000000e+00
      1723   -1.0532467393e+01    1.9183036229e-01    6.5990600357e+01    6.6000000000e+01    0.0000000000e+00   -1.0558738089e+01    9.9912746647e-01    1.0000000000e+00
      1724   -1.0529391839e+01    2.2869971803e-01    6.5990714807e+01    6.6000000000e+01    0.0000000000e+00   -1.0558715558e+01    9.9781871629e-01    1.0000000000e+00
      1725   -1.0573516769e+01    2.1562849410e-01    6.5997444589e+01    6.6000000000e+01    0.0000000000e+00   -1.0558718072e+01    9.9792466355e-01    1.0000000000e+00
      1726   -1.0529854413e+01    4.5411932854e-01    6.5997431175e+01    6.6000000000e+01    0.0000000000e+00   -1.0558847154e+01    9.9262649578e-01    1.0000000000e+00
      1727   -1.0499079884e+01    3.5490426278e-01    6.5985145294e+01    6.6000000000e+01    0.0000000000e+00   -1.0558847988e+01    9.9579467842e-01    1.0000000000e+00
      1728   -1.0475915823e+01    2.3340423601e-01    6.5976341737e+01    6.6000000000e+01    0.0000000000e+00   -1.0558644510e+01    9.9399442205e-01    1.0000000000e+00
      1729   -1.0578630415e+01    6.3191708385e-01    6.5989475979e+01    6.6000000000e+01    0.0000000000e+00   -1.0558480005e+01    9.9181806047e-01    1.0000000000e+00
      1730   -1.0490003282e+01    2.0273386364e-01    6.5991743247e+01    6.6000000000e+01    0.0000000000e+00   -1.0558709157e+01    9.9579170187e-01    1.0000000000e+00
      1731   -1.0428190255e+01    1.5395894271e-01    6.5967087832e+01    6.6000000000e+01    0.0000000000e+00   -1.0558720854e+01    9.9711135101e-01    9.8484848485e-01
      1732   -1.0417802085e+01    2.5320375910e-01    6.4956585271e+01    6.5000000000e+01    0.0000000000e+00   -1.0558287786e+01    9.9468595223e-01    1.0000000000e+00
      1733   -1.0398203639e+01    2.6697080372e-01    6.4956210139e+01    6.5000000000e+01    0.0000000000e+00   -1.0542785480e+01    1.0000000000e+00    1.0000000000e+00
      1734   -1.0439460320e+01    2.3763549135e-01    6.4959708581e+01    6.5000000000e+01    0.0000000000e+00   -1.0542702658e+01    1.0000000000e+00    1.0000000000e+00
      1735   -1.0435108564e+01    3.2952053432e-01    6.4965674701e+01    6.5000000000e+01    0.0000000000e+00   -1.0542704045e+01    1.0000000000e+00    1.0000000000e+00
      1736   -1.0478317499e+01    3.1392600043e-01    6.4971925549e+01    6.5000000000e+01    0.0000000000e+00   -1.0542740895e+01    9.9875702609e-01    1.0000000000e+00
      1737   -1.0554188925e+01    6.9997964424e-01    6.4991092916e+01    6.5000000000e+01    0.0000000000e+00   -1.0542807798e+01    9.9260523706e-01    1.0000000000e+00
      1738   -1.0564281337e+01    3.5878466984e-01    6.5004869036e+01    6.5000000000e+01    0.0000000000e+00   -1.0543118435e+01    9.9841067261e-01    1.0000000000e+00
      1739   -1.0604650237e+01    3.8452290694e-01    6.5012997310e+01    6.5000000000e+01    0.0000000000e+00   -1.0543352011e+01    9.9529715206e-01    1.0000000000e+00
      1740   -1.0592162655e+01    4.2002829729e-01    6.5017485969e+01    6.5000000000e+01    0.0000000000e+00   -1.0543522533e+01    9.8265529161e-01    1.0000000000e+00
      1741   -1.0497030536e+01    4.0073004836e-01    6.5000017752e+01    6.5000000000e+01    0.0000000000e+00   -1.0543629624e+01    9.9750410947e-01    1.0000000000e+00
      1742   -1.0484243645e+01    2.4645488992e-01    6.4982661764e+01    6.5000000000e+01    0.0000000000e+00   -1.0543342700e+01    9.9289473524e-01    9.8461538462e-01
      1743   -1.0516564895e+01    2.2496738216e-01    6.3986983208e+01    6.4000000000e+01    0.0000000000e+00   -1.0543049899e+01    1.0000000000e+00    1.0000000000e+00
      1744   -1.0474141079e+01    2.5186101566e-01    6.3989542399e+01    6.4000000000e+01    0.0000000000e+00   -1.0527602443e+01    1.0000000000e+00    1.0000000000e+00
      1745   -1.0546613052e+01    3.0455011957e-01    6.3994319584e+01    6.4000000000e+01    0.0000000000e+00   -1.0527610777e+01    1.0000000000e+00    1.0000000000e+00
      1746   -1.0501799387e+01    2.8763357347e-01    6.3998681590e+01    6.4000000000e+01    0.0000000000e+00   -1.0527696538e+01    9.9048991434e-01    1.0000000000e+00
      1747   -1.0495313033e+01    3.1445101912e-01    6.3990468155e+01    6.4000000000e+01    0.0000000000e+00   -1.0527749385e+01    9.9869007473e-01    1.0000000000e+00
      1748   -1.0418428681e+01    3.9017325440e-01    6.3977208725e+01    6.4000000000e+01    0.0000000000e+00   -1.0527601924e+01    9.9639400534e-01    1.0000000000e+00
      1749   -1.0393324295e+01    3.1122858822e-01    6.3961048333e+01    6.4000000000e+01    0.0000000000e+00   -1.0527330348e+01    9.9291111238e-01    1.0000000000e+00
      1750   -1.0432394199e+01    3.3650218784e-01    6.3963374055e+01    6.4000000000e+01    0.0000000000e+00   -1.0526998684e+01    9.9926332419e-01    1.0000000000e+00
      1751   -1.0440958497e+01    2.6810710380e-01    6.3970983907e+01    6.4000000000e+01    0.0000000000e+00   -1.0526979070e+01    1.0000000000e+00    1.0000000000e+00
      1752   -1.0448521695e+01    2.1464824303e-01    6.3973568892e+01    6.4000000000e+01    0.0000000000e+00   -1.0527047157e+01    1.0000000000e+00    9.8437500000e-01
      1753   -1.0433139029e+01    3.2120231022e-01    6.2974570588e+01    6.3000000000e+01    0.0000000000e+00   -1.0527041189e+01    9.9404585885e-01    1.0000000000e+00
      1754   -1.0460156159e+01    2.5584271218e-01    6.2979532309e+01    6.3000000000e+01    0.0000000000e+00   -1.0511246831e+01    1.0000000000e+00    1.0000000000e+00
      1755   -1.0480568238e+01    2.7055028123e-01    6.2986962635e+01    6.3000000000e+01    0.0000000000e+00   -1.0511286179e+01    1.0000000000e+00    1.0000000000e+00
      1756   -1.0506985843e+01    2.5263215651e-01    6.2994285187e+01    6.3000000000e+01    0.0000000000e+00   -1.0511376724e+01    9.9386216555e-01    1.0000000000e+00
      1757   -1.0567055262e+01    2.0495338354e-01    6.3007843982e+01    6.3000000000e+01    0.0000000000e+00   -1.0511481053e+01    9.9802606266e-01    1.0000000000e+00
      1758   -1.0589195731e+01    1.9210699779e-01    6.3020693614e+01    6.3000000000e+01    0.0000000000e+00   -1.0511719533e+01    9.9741240544e-01    1.0000000000e+00
      1759   -1.0606551777e+01    2.9393143999e-01    6.4028481137e+01    6.4000000000e+01    0.0000000000e+00   -1.0511959641e+01    1.0000000000e+00    1.0000000000e+00
      1760   -1.0638335539e+01    2.3072066834e-01    6.4029975628e+01    6.4000000000e+01    0.0000000000e+00   -1.0527870800e+01    9.9682267542e-01    1.0000000000e+00
      1761   -1.0624911297e+01    2.6848036366e-01    6.4032876984e+01    6.4000000000e+01    0.0000000000e+00   -1.0527958963e+01    9.9257278504e-01    1.0000000000e+00
      1762   -1.0582368808e+01    2.1527197364e-01    6.4023928886e+01    6.4000000000e+01    0.0000000000e+00   -1.0528061179e+01    1.0000000000e+00    1.0000000000e+00
      1763   -1.0557002482e+01    2.6095931040e-01    6.4013142471e+01    6.4000000000e+01    0.0000000000e+00   -1.0527953430e+01    9.9656771044e-01    1.0000000000e+00
      1764   -1.0494656373e+01    6.5379200920e-01    6.3999118548e+01    6.4000000000e+01    0.0000000000e+00   -1.0527802107e+01    1.0000000000e+00    1.0000000000e+00
      1765   -1.0640515341e+01    2.0496618978e-01    6.4012524148e+01    6.4000000000e+01    0.0000000000e+00   -1.0527563797e+01    9.9313485926e-01    1.0000000000e+00
      1766   -1.0612129792e+01    2.8052078222e-01    6.4031257085e+01    6.4000000000e+01    0.0000000000e+00   -1.0527839055e+01    9.9474917435e-01    1.0000000000e+00
      1767   -1.0713421038e+01    4.9799174269e-01    6.5044589580e+01    6.5000000000e+01    0.0000000000e+00   -1.0528180863e+01    1.0000000000e+00    1.0000000000e+00
      1768   -1.0606287376e+01    2.7019172003e-01    6.6038218583e+01    6.6000000000e+01    0.0000000000e+00   -1.0543990642e+01    1.0000000000e+00    1.0000000000e+00
      1769   -1.0493401449e+01    2.5703779154e-01    6.8998361381e+01    6.9000000000e+01    0.0000000000e+00   -1.0559196916e+01    9.9858441082e-01    1.0000000000e+00
      1770   -1.0500006856e+01    2.6962116672e-01    6.8963253810e+01    6.9000000000e+01    0.0000000000e+00   -1.0603026002e+01    1.0000000000e+00    1.0000000000e+00
      1771   -1.0567909587e+01    3.1527246087e-01    6.8976221270e+01    6.9000000000e+01    0.0000000000e+00   -1.0602500891e+01    9.9057625899e-01    1.0000000000e+00
      1772   -1.0614513829e+01    3.5697385382e-01    6.8995802953e+01    6.9000000000e+01    0.0000000000e+00   -1.0602712194e+01    9.9875664788e-01    1.0000000000e+00
      1773   -1.0618699851e+01    3.5681785760e-01    6.9004401570e+01    6.9000000000e+01    0.0000000000e+00   -1.0603046352e+01    1.0000000000e+00    1.0000000000e+00
      1774   -1.0568250050e+01    3.3764926633e-01    7.0000773933e+01    7.0000000000e+01    0.0000000000e+00   -1.0603223647e+01    9.9934338190e-01    1.0000000000e+00
      1775   -1.0598577696e+01    3.6944459281e-01    7.0988324218e+01    7.1000000000e+01    0.0000000000e+00   -1.0617583022e+01    1.0000000000e+00    1.0000000000e+00
      1776   -1.0521530526e+01    3.2795860399e-01    7.0974391579e+01    7.1000000000e+01    0.0000000000e+00   -1.0631633054e+01    9.9869942136e-01    1.0000000000e+00
      1777   -1.0532671925e+01    2.7114479950e-01    7.0962840721e+01    7.1000000000e+01    0.0000000000e+00   -1.0631433021e+01    9.9781601843e-01    1.0000000000e+00
      1778   -1.0530229174e+01    2.9138931045e-01    7.0964460696e+01    7.1000000000e+01    0.0000000000e+00   -1.0631272967e+01    9.9085215603e-01    1.0000000000e+00
      1779   -1.0445298029e+01    4.1385699323e-01    7.0948985233e+01    7.1000000000e+01    0.0000000000e+00   -1.0631297084e+01    9.9584456840e-01    1.0000000000e+00
      1780   -1.0516082389e+01    3.6734111232e-01    7.0946556110e+01    7.1000000000e+01    0.0000000000e+00   -1.0631031182e+01    9.9571861040e-01    1.0000000000e+00
      1781   -1.0503260951e+01    3.5067795221e-01    7.0956815001e+01    7.1000000000e+01    0.0000000000e+00   -1.0630990086e+01    9.9099034661e-01    1.0000000000e+00
      1782   -1.0503871097e+01    3.0766523984e-01    7.0954617303e+01    7.1000000000e+01    0.0000000000e+00   -1.0631120423e+01    9.9914152350e-01    1.0000000000e+00
      1783   -1.0522345168e+01    3.0146634048e-01    7.0958025077e+01    7.1000000000e+01    0.0000000000e+00   -1.0631075567e+01    9.9825546792e-01    1.0000000000e+00
      1784   -1.0524220051e+01    3.0452808278e-01    7.0961619099e+01    7.1000000000e+01    0.0000000000e+00   -1.0631120379e+01    9.8778786461e-01    1.0000000000e+00
      1785   -1.0593955210e+01    3.8947981336e-01    7.0974242862e+01    7.1000000000e+01    0.0000000000e+00   -1.0631168898e+01    9.9798577434e-01    1.0000000000e+00
      1786   -1.0611335818e+01    3.3869395087e-01    7.0989552337e+01    7.1000000000e+01    0.0000000000e+00   -1.0631384821e+01    9.9760068695e-01    9.8591549296e-01
      1787   -1.0506919834e+01    3.1001321602e-01    6.9975118211e+01    7.0000000000e+01    0.0000000000e+00   -1.0631648507e+01    9.9723462755e-01    1.0000000000e+00
      1788   -1.0458568350e+01    4.5193965211e-01    6.9952847517e+01    7.0000000000e+01    0.0000000000e+00   -1.0617243388e+01    1.0000000000e+00    1.0000000000e+00
      1789   -1.0462617284e+01    3.6783571357e-01    6.9945203233e+01    7.0000000000e+01    0.0000000000e+00   -1.0616885152e+01    9.9401053791e-01    1.0000000000e+00
      1790   -1.0515021352e+01    3.7430705283e-01    6.9955098218e+01    7.0000000000e+01    0.0000000000e+00   -1.0616738323e+01    9.9806153797e-01    1.0000000000e+00
      1791   -1.0504454899e+01    3.8120786123e-01    7.0964234575e+01    7.1000000000e+01    0.0000000000e+00   -1.0616872378e+01    9.9032387694e-01    1.0000000000e+00
      1792   -1.0428636752e+01    3.3439719609e-01    7.0941483224e+01    7.1000000000e+01    0.0000000000e+00   -1.0631181348e+01    9.9159908136e-01    1.0000000000e+00
      1793   -1.0444657689e+01    3.3083003557e-01    7.0931074724e+01    7.1000000000e+01    0.0000000000e+00   -1.0630803750e+01    9.9697104944e-01    1.0000000000e+00
      1794   -1.0456173073e+01    2.5852699474e-01    7.0936037108e+01    7.1000000000e+01    0.0000000000e+00   -1.0630609329e+01    9.9187560417e-01    1.0000000000e+00
      1795   -1.0411909228e+01    3.4318155213e-01    7.0930260906e+01    7.1000000000e+01    0.0000000000e+00   -1.0630638249e+01    1.0000000000e+00    1.0000000000e+00
      1796   -1.0416200207e+01    3.5151023851e-01    7.0923234442e+01    7.1000000000e+01    0.0000000000e+00   -1.0630490475e+01    9.9852590009e-01    1.0000000000e+00
      1797   -1.0446492818e+01    4.9001278767e-01    7.0929331695e+01    7.1000000000e+01    0.0000000000e+00   -1.0630327599e+01    9.9540520089e-01    1.0000000000e+00
      1798   -1.0494531719e+01    3.3938874694e-01    7.0943145074e+01    7.1000000000e+01    0.0000000000e+00   -1.0630367158e+01    1.0000000000e+00    1.0000000000e+00
      1799   -1.0485560630e+01    3.8584548769e-01    7.0949997267e+01    7.1000000000e+01    0.0000000000e+00   -1.0630543000e+01    9.9000707753e-01    1.0000000000e+00
      1800   -1.0531722933e+01    2.8521853963e-01    7.0956585201e+01    7.1000000000e+01    0.0000000000e+00   -1.0630615590e+01    9.9838700249e-01    1.0000000000e+00
      1801   -1.0504647994e+01    3.9818214779e-01    7.0959932398e+01    7.1000000000e+01    0.0000000000e+00   -1.0630710837e+01    9.8637456754e-01    1.0000000000e+00
      1802   -1.0524961803e+01    3.7963434160e-01    7.0958701242e+01    7.1000000000e+01    0.0000000000e+00   -1.0630744950e+01    9.9215142809e-01    1.0000000000e+00
      1803   -1.0495519762e+01    3.6630827314e-01    7.0957101869e+01    7.1000000000e+01    0.0000000000e+00   -1.0630726145e+01    9.8105986103e-01    1.0000000000e+00
      1804   -1.0498547907e+01    3.3059664941e-01    7.0952450915e+01    7.1000000000e+01    0.0000000000e+00   -1.0630685366e+01    1.0000000000e+00    1.0000000000e+00
      1805   -1.0514197434e+01    3.5736555164e-01    7.0955788980e+01    7.1000000000e+01    0.0000000000e+00   -1.0630603325e+01    1.0000000000e+00    1.0000000000e+00
      1806   -1.0447874232e+01    5.5489392574e-01    7.0946771504e+01    7.1000000000e+01    0.0000000000e+00   -1.0630642808e+01    9.8168025512e-01    1.0000000000e+00
